DATAATUAL|CREDOR|TIPO DE COMUNICACAO|NUMERO DO PROCESSO|JUIZO|COMARCA|DATA DE ABERTURA DO PROCESSO|RECUPERANDA/FALIDA/INSOLVENTE|CNPJ|LOGRADOURO|NUMERO|BAIRRO|CIDADE|ESTADO|CEP|NATUREZA|VALOR|CLASSIFICACAO|REGISTRADO|CEP_CREDOR|LOGRADOURO_CREDOR|NUMERO_CREDOR|COMPLEMENTO_CREDOR|BAIRRO_CREDOR|CIDADE_CREDOR|ESTADO_CREDOR|ETIQUETA
11/04/2025|                        PR PESCADOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 78.232,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00032|84010902|R SETE DE SETEMBRO|800||CENTRO|Ponta Grossa|PR|YA199055402BR
11/04/2025|                  FARTURA ALIMENTOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 867.072,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00011|85700000|AV SANTA CATARINA|219|SALA 02A|CENTRO|SANTO ANTÔNIO DO SUDOESTE|PR|YA199055416BR
11/04/2025|GOLD FISH INDUSTRIA E COMERCIO DE PEIXES|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 32.000,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00042|85930000|EST LINHA GUABIROBA||CJ FAZ BRITANICA|ZONA RURAL|MARECHAL CANDIDO RONDON|PR|YA199055420BR
11/04/2025|           GESOPLAST EMBALAGENS - EIRELI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 65.000,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00036|87140000|RUA SEBASTIAO LAZARO DE SOUZA|168||PQ. IND. BELA VISTA|Mandaguaçu|PR|YA199055433BR
11/04/2025|                 CELESC DISTRIBUICAO S.A|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 187.014,54|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00024|88034900|AVENIDA: ITAMARATI|160||ITACORUBI|Florianópolis|SC|YA199055447BR
11/04/2025|        OCEANO ATLANTICO PESCADOS EIRELI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 24.875,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00047|88058001|ROD ARMANDO CALIL BULOS|6640|48 988208513|INGLESES DO RIO VERMELHO|Florianópolis|SC|YA199055455BR
11/04/2025|MONDO CHILE COMERCIO, IMPORTACAO E EXPOR|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 1.192.189,85|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00010|88111560|RUA EMIDIO FRANCISCO DA SILVA|531|SALA 02 BOX 14|IPIRANGA|São José|SC|YA199055464BR
11/04/2025|                    COPAL ALIMENTOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 210.819,39|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00022|88115000|RUA HERIBERTO HULSE|4633||SERRARIA|Biguaçú|SC|YA199055478BR
11/04/2025|                  RONI PETSON DOS SANTOS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 320.000,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00018|88190000|RUA DOS AGUAPES|291||PALMAS|PORTO BELO|SC|YA199055481BR
11/04/2025|       LILIAN CRISTINA REGIS 05370033986|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 1.044.425,91|Classe V - Créditos com Privilégio Geral (os assim definidos em outras leis civis e comerciais, salvo disposição contrária desta Lei)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00071|88220000|RUA: 806|40||ITAPEMA|PORTO BELO|SC|YA199055495BR
11/04/2025|              ITA? UNIBANCO HOLDING S.A.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 324.270,48|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00002|88301210|RUA GIL STEIN FERREIRA|145||CENTRO|Itajaí|SC|YA199055504BR
11/04/2025|                      ITA? UNIBANCO S.A.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 3.665.430,79|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00001|88301210|RUA GIL STEIN FERREIRA|145||CENTRO|Itajaí|SC|YA199055518BR
11/04/2025|               SIGMA SECURITIZADORA S.A.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 2.579.982,37|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00051|88301700|AVENIDA MINISTRO VICTOR KONDER|188||CENTRO|Itajaí|SC|YA199055521BR
11/04/2025|EMPREENDIMENTO COMERCIAL INDUSTRIAL ECIL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 143.130,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00026|88304401|RUA JOSE PEREIRA LIBERATO|987||SAO JOAO|Itajaí|SC|YA199055535BR
11/04/2025|                    JOSE RICARDO SIVIERO|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 308.790,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00019|88304460|RUA ERNESTO KOBARG|190||SAO JOAO|Itajaí|SC|YA199055549BR
11/04/2025|                BRAVA SECURITIZADORA S/A|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 113.547,60|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00065|88306003|RODOVIA OSVALDO REIS|3385|SALA 2004|PRAIA BRAVA DE ITAJAI|Itajaí|SC|YA199055552BR
11/04/2025|                        CR PESCADOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 75.295,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00035|88310340|RUA IOLANDO BENVENUTTI JUNIOR|||CORDEIROS|Itajaí|SC|YA199055566BR
11/04/2025|     COM E IND DE PESCADOS KOWALSKY LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 22.855,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00048|88311500|RUA CESAR AUGUSTO DALCOQUIO|2020||SALSEIROS|Itajaí|SC|YA199055570BR
11/04/2025|             AV09 COMERCIO EXTERIOR LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 4.934.068,60|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00006|88330484|RUA 1822|400|A 20 SL 2001 E 2002 ED CIAPLAN|CENTRO|BALNEÁRIO CAMBORIÚ|SC|YA199055583BR
11/04/2025| FX AMERICA IMPORTACAO E EXPORTACAO LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 569.604,33|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00016|88330484|RUA 1822|400|ANDAR 8 SL 801 ED CIAPLAN|CENTRO|BALNEÁRIO CAMBORIÚ|SC|YA199055597BR
11/04/2025|              MASTER SECURITIZADORA S.A.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 90.860,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00067|88330484|RUA 1822|400||CENTRO|BALNEÁRIO CAMBORIÚ|SC|YA199055606BR
11/04/2025|OPERGEL COMERCIAL E INDUSTRIAL DE PRODUT|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 1.612.908,99|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00008|88340001|ROD BR 101|KM 132|KM 132 1 MARGINAL OESTE|MONTE ALEGRE|Balneário Piçarras|SC|YA199055610BR
11/04/2025|                ONDULADO EMBALAGENS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 45.369,07|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00038|88350748|RUA FRANCISCO HAAG (JD DAS BROMELIAS)|160||RIO BRANCO|BALNEÁRIO CAMBORIÚ|SC|YA199055623BR
11/04/2025|                  LEARDINI PESCADOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 31.171,12|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00043|88370506|RUA ANIBAL GAYA|1075||SAO DOMINGO|Navegantes|SC|YA199055637BR
11/04/2025|          ESPOLIO DE GENNARO PERCIAVALLE|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 20.000,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00049|88375000|RUA MANOEL EVALDO MULLER|3811||VOLTA  GRANDE|PORTO BELO|SC|YA199055645BR
11/04/2025|                 MARCIO MONTEIRO DO VALE|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 30.000,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00046|88380000|MANOEL TOLENTINO DOS SANTOS|364|CASA|NOSSA SENHORA DA PAZ|Tijucas|SC|YA199055654BR
11/04/2025|                  PESCADOS PICARRAS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 800.000,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00012|88380000|RUA JOAO GREGORIO ROSA|146||N S DA PAZ|Tijucas|SC|YA199055668BR
11/04/2025|                LUCIANA CIPRIANO DE LIMA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 254.218,00|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00021|88385000|RUA JULIA DA COSTA FLORES|2087||GRAVATA|São João Batista|SC|YA199055671BR
11/04/2025|       ELIANAI FREITAS REZENDE CORREA ME|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 900.000,00|Classe V - Créditos com Privilégio Geral (os assim definidos em outras leis civis e comerciais, salvo disposição contrária desta Lei)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00070|88798000|ESTRADA GERAL|S/N||PESCARIA BRAVA|LAGUNA|SC|YA199055685BR
11/04/2025|                 CAIXA ECONOMICA FEDERAL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 5.607.042,12|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00003|89010003|RUA QUINZE DE NOVEMBRO|DE 915 AO FIM||CENTRO|Blumenau|SC|YA199055699BR
11/04/2025|PAMPLASTIC INDUSTRIA E COMERCIO DE EMBAL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 32.238,54|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00040|89117360|ROD INGO HERING|14875||BELCHIOR BAIXO|IBIRAMA|SC|YA199055708BR
11/04/2025|                  SEGALAS ALIMENTOS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 107.262,10|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00029|89117540|ROD INGO HERING|18370||BELCHIOR CENTRAL|IBIRAMA|SC|YA199055711BR
11/04/2025|CREDVALE IBIRAMA SECURITIZADORA DE CREDI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 69.742,87|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00069|89140000|RUA 15 DE NOVEMBRO|141|SALA 07|CENTRO|Lontras|SC|YA199055725BR
11/04/2025|       VALOREM SOLUCOES FINANCEIRAS S.A.|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 248.057,40|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00061|89201405|RUA HENRIQUE MEYER|280|SALA 401|CENTRO|Joinville|SC|YA199055739BR
11/04/2025|        ALLSEC SOLUCOES FINANCEIRAS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 1.085.492,67|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00053|89252305|RUA EXPEDICIONARIO ANTONIO CARLOS FERREIRA|1560||VILA LENZI|Jaraguá do Sul|SC|YA199055742BR
11/04/2025|OPERA SERVICOS DE COBRANCAS EMPRESARIAIS|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5094233-49.2024.8.24.0023|VARA REGIONAL DE RECUPERAÇÕES JUDICIAIS ,FALÊNCIAS E CONCORDATAS|Capital|16 de Dezembro de 2024|FORTE PESCADOS SC LTDA|33.855.532/0001-60|Onildo Reis|455|cordeiros|Itaja?                       |SC|88311725|Contratual|R$ 180.717,10|Classe IV - Créditos com Privilégio Especial ( aqueles a cujos titulares a lei confira o direito de retenção sobre a coisa dada em garantia)|[5094233-49.2024.8.24.0023] FORTE PESCADOS SC LTDA - 00064|89260180|RUA FELICIANO BORTOLINI|1640|SALA 07 BOX 66|BARRA DO RIO CERRO|Jaraguá do Sul|SC|YA199055756BR
