DATAATUAL|CREDOR|TIPO DE COMUNICACAO|NUMERO DO PROCESSO|JUIZO|COMARCA|DATA DE ABERTURA DO PROCESSO|RECUPERANDA/FALIDA/INSOLVENTE|CNPJ|LOGRADOURO|NUMERO|BAIRRO|CIDADE|ESTADO|CEP|NATUREZA|VALOR|CLASSIFICACAO|REGISTRADO|CEP_CREDOR|LOGRADOURO_CREDOR|NUMERO_CREDOR|COMPLEMENTO_CREDOR|BAIRRO_CREDOR|CIDADE_CREDOR|ESTADO_CREDOR|ETIQUETA
04/07/2023|                            ADILSON ROMÃ|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 50.000,00|Classe I - Créditos Trabalhistas e Afins|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00001|88882000|Rua Ezio Lima|S/N||Jardim Elizabete|Içara|SC|YA063639395BR
04/07/2023|                            ADILSON ROMÃ|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 50.000,00|Classe I - Créditos Trabalhistas e Afins|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00001|88882000|Rua Ezio Lima|S/N||Jardim Elizabete|Içara|SC|YA063639404BR
04/07/2023|               ACEVILLE TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 17.970,47|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00005|89237007|RUA SERVIDAO MIGUEL ANGELO|113||VILA NOVA|Joinville|SC|YA063639418BR
04/07/2023|               ACEVILLE TRANSPORTES LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 17.970,47|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00005|89237007|RUA SERVIDAO MIGUEL ANGELO|113||VILA NOVA|Joinville|SC|YA063639421BR
04/07/2023|                ALFA  TRANSPORTES EIRELI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 2.600,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00007|89511340|AV. ENG. LOURENCO FAORO|3300||AREA IDUSTRIAL|Caçador|SC|YA063639435BR
04/07/2023|                ALFA  TRANSPORTES EIRELI|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 2.600,00|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00007|89511340|AV. ENG. LOURENCO FAORO|3300||AREA IDUSTRIAL|Caçador|SC|YA063639449BR
04/07/2023|              TRANSPORTADORA FABRIS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 809,92|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00024|89805170|RUA DOM JOAQUIM DOMINGUES DE OLIVEIRA|135||PASSOS DOS FORTES|Chapecó |SC|YA063639452BR
04/07/2023|              TRANSPORTADORA FABRIS LTDA|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 809,92|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00024|89805170|RUA DOM JOAQUIM DOMINGUES DE OLIVEIRA|135||PASSOS DOS FORTES|Chapecó |SC|YA063639466BR
04/07/2023|                BAUER POSTOS COM DE COMB|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 1.865,09|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00009|89990000|ROD 83 ROD SC 168 KM 365|83||AREA IND. SUL|São Lourenço do Oeste|SC|YA063639470BR
04/07/2023|                BAUER POSTOS COM DE COMB|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 1.865,09|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00009|89990000|ROD 83 ROD SC 168 KM 365|83||AREA IND. SUL|São Lourenço do Oeste|SC|YA063639483BR
04/07/2023|                 TRANSPORTES RODOVIA SUL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 68.292,33|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00025|98785109|AV TUPARENDI|1920||VILA GLORIA|Santa Rosa|RS|YA063639497BR
04/07/2023|                 TRANSPORTES RODOVIA SUL|COMUNICAÇÃO DE RECUPERAÇÃO JUDICIAL|5000607-39.2023.8.24.0078|Juízo da 1ª Vara da Comarca de Urussanga|Urussanga|15 de Fevereiro de 2023|AN LOGÍSTICA LTDA|30.999.553/0001-60|Rodovia SC 443|3492|Demboski|Içara                          |SC|88800000|Contratual|R$ 68.292,33|Classe III - Créditos Quirografários, com privilégio especial, com privilégio geral ou subordinados|[5000607-39.2023.8.24.0078] AN LOGÍSTICA LTDA - 00025|98785109|AV TUPARENDI|1920||VILA GLORIA|Santa Rosa|RS|YA063639506BR
